City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
701,Yamethin,MM,20.4333,96.15,79.3,79,96,8.01,overcast clouds
702,Verkhnyaya Khava,RU,51.8404,39.9413,68.07,84,71,6.91,broken clouds
703,Nizwa,OM,22.9333,57.5333,85.73,50,31,5.79,scattered clouds
704,Aklavik,CA,68.2191,-135.0107,50.97,48,36,5.19,scattered clouds
705,Alyangula,AU,-13.8483,136.4192,71.69,83,11,9.13,few clouds
706,Ceres,US,37.5949,-120.9577,74.01,32,0,14.97,clear sky
707,Williston,US,48.147,-103.618,66.04,55,75,5.01,broken clouds
708,Riviera Beach,US,26.7753,-80.0581,93.25,58,75,12.66,broken clouds
709,Porto Novo,BJ,6.4965,2.6036,85.82,74,97,10.22,overcast clouds
710,Mikhaylov,RU,54.2292,39.0186,66.47,90,55,7.63,broken clouds
